"id","listing_url","scrape_id","last_scraped","name","experiences_offered","thumbnail_url","medium_url","picture_url","xl_picture_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","withlicense"
13784701,"https://www.airbnb.com/rooms/13784701",20170323205238,"2017-03-24","Junto al golf y playa de Zarautz","none","https://a0.muscache.com/im/pictures/5ea4f10d-5f23-4bd7-b8af-6a42299e1258.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/5ea4f10d-5f23-4bd7-b8af-6a42299e1258.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/5ea4f10d-5f23-4bd7-b8af-6a42299e1258.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/5ea4f10d-5f23-4bd7-b8af-6a42299e1258.jpg?aki_policy=x_large",43784286,"https://www.airbnb.com/users/show/43784286","Larraitz","2015-09-09","ES","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/d11e4585-86b3-4a80-9d69-6f99de9f6d7c.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/d11e4585-86b3-4a80-9d69-6f99de9f6d7c.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2867870926403,-2.15808613906615,"f","Apartment","Entire home/apt",6,1,3,4,"Real Bed",NA,"120.0","","$2,000.00","200.0",50,1,0,6,1125,"9 months ago",NA,0,0,0,0,"2017-03-23",1,"2016-07-26","2016-07-26",100,10,8,10,10,10,10,"t","",NA,"f","moderate","f","f",1,0.12,FALSE
4384400,"https://www.airbnb.com/rooms/4384400",20170323205238,"2017-03-24","Apartment 100 metres from the beach","none","https://a0.muscache.com/im/pictures/55069536/c93c4d99_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/55069536/c93c4d99_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/55069536/c93c4d99_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/55069536/c93c4d99_original.jpg?aki_policy=x_large",13522693,"https://www.airbnb.com/users/show/13522693","Aterian","2014-03-25","Zarautz, Basque Country, Spain","within a few hours","100%","N/A","t","https://a0.muscache.com/im/users/13522693/profile_pic/1425374099/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/13522693/profile_pic/1425374099/original.jpg?aki_policy=profile_x_medium","",5,5,"t","f","Zarautz, Basque Country 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Basque Country","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2865328659398,-2.17035451040226,"t","Apartment","Entire home/apt",6,2,3,5,"Real Bed",NA,"110.0","","","200.0",55,1,0,2,60,"4 days ago",NA,16,32,45,251,"2017-03-23",16,"2014-12-22","2016-11-01",99,10,10,10,10,10,10,"t","ESS00152",NA,"f","strict","f","f",5,0.58,TRUE
6409435,"https://www.airbnb.com/rooms/6409435",20170323205238,"2017-03-24","apartamento con piscina y zona dep.","none","https://a0.muscache.com/im/pictures/4adb9bb0-99b9-44f1-b176-0d7efdc6a1bf.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/4adb9bb0-99b9-44f1-b176-0d7efdc6a1bf.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/4adb9bb0-99b9-44f1-b176-0d7efdc6a1bf.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/4adb9bb0-99b9-44f1-b176-0d7efdc6a1bf.jpg?aki_policy=x_large",33429144,"https://www.airbnb.com/users/show/33429144","Belen","2015-05-15","Zarautz, Euskadi, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/users/33429144/profile_pic/1431697879/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/33429144/profile_pic/1431697879/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2854648966469,-2.1665741197128,"f","Apartment","Entire home/apt",4,1,1,2,"Real Bed",NA,"80.0","","","",NA,1,0,2,1125,"3 weeks ago",NA,20,47,66,174,"2017-03-23",20,"2015-06-01","2017-03-15",93,10,9,10,10,10,10,"t","",NA,"f","strict","f","f",1,0.9,FALSE
3368472,"https://www.airbnb.com/rooms/3368472",20170323205238,"2017-03-24","Basque Villa - lovely  2 bedroom apartment","none","https://a0.muscache.com/im/pictures/42678952/04252f4f_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/42678952/04252f4f_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/42678952/04252f4f_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/42678952/04252f4f_original.jpg?aki_policy=x_large",16995039,"https://www.airbnb.com/users/show/16995039","Martin","2014-06-19","Zarautz, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/users/16995039/profile_pic/1403248262/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/16995039/profile_pic/1403248262/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Basque Country 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Basque Country","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2883184664141,-2.18469693625123,"t","Apartment","Entire home/apt",4,1,2,3,"Real Bed",NA,"105.0","","","",NA,4,0,4,365,"a week ago",NA,0,4,32,271,"2017-03-23",30,"2014-07-29","2016-09-26",91,9,9,10,10,9,9,"t","",NA,"t","strict","f","f",1,0.93,FALSE
12903709,"https://www.airbnb.com/rooms/12903709",20170323205238,"2017-03-24","Appartement spacieux Hyper centre","none","https://a0.muscache.com/im/pictures/7952a698-5199-4bfa-b092-fd61649a8a67.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/7952a698-5199-4bfa-b092-fd61649a8a67.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/7952a698-5199-4bfa-b092-fd61649a8a67.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/7952a698-5199-4bfa-b092-fd61649a8a67.jpg?aki_policy=x_large",70698135,"https://www.airbnb.com/users/show/70698135","Marie José","2016-05-06","Toulouse, Languedoc-Roussillon Midi-Pyrénées, France","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/128f6e4c-c1e2-4d20-b87f-c87e15406395.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/128f6e4c-c1e2-4d20-b87f-c87e15406395.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2842769512912,-2.17736992390624,"t","Apartment","Entire home/apt",6,1.5,3,6,"Real Bed",NA,"100.0","","","",NA,1,0,6,30,"7 months ago",NA,0,0,0,0,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",1,NA,FALSE
14460152,"https://www.airbnb.com/rooms/14460152",20170323205238,"2017-03-24","Habitación cerca del mar.","none","https://a0.muscache.com/im/pictures/e91ad0c1-01fc-4c07-9f6e-537dc6a07ecd.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/e91ad0c1-01fc-4c07-9f6e-537dc6a07ecd.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/e91ad0c1-01fc-4c07-9f6e-537dc6a07ecd.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/e91ad0c1-01fc-4c07-9f6e-537dc6a07ecd.jpg?aki_policy=x_large",40030372,"https://www.airbnb.com/users/show/40030372","Ladis","2015-07-30","Zarautz, Euskadi, Spain","within a day","100%","N/A","f","https://a0.muscache.com/im/users/40030372/profile_pic/1438272546/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/40030372/profile_pic/1438272546/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Basque Country 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Basque Country","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2873734337667,-2.16222526137108,"f","Apartment","Private room",1,2,1,1,"Real Bed",NA,"40.0","","","",NA,1,0,4,1125,"7 months ago",NA,30,60,90,365,"2017-03-23",2,"2016-08-19","2016-09-12",90,10,9,9,10,10,10,"t","",NA,"f","flexible","f","f",1,0.28,FALSE
7080130,"https://www.airbnb.com/rooms/7080130",20170323205238,"2017-03-24","Es un adosado amplio y cómodo","none","https://a0.muscache.com/im/pictures/89813921/3ca1af8a_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/89813921/3ca1af8a_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/89813921/3ca1af8a_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/89813921/3ca1af8a_original.jpg?aki_policy=x_large",37118752,"https://www.airbnb.com/users/show/37118752","Iñigo","2015-06-30","Zarautz, Euskadi, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/37118752/profile_pic/1435664402/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/37118752/profile_pic/1435664402/original.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2789948907857,-2.16881955936752,"f","House","Entire home/apt",10,3,4,10,"Real Bed",NA,"250.0","","","",NA,1,0,5,21,"2 weeks ago",NA,0,0,0,18,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","moderate","f","f",1,NA,FALSE
4224690,"https://www.airbnb.com/rooms/4224690",20170323205238,"2017-03-24","Apartamento en el centro","none","https://a0.muscache.com/im/pictures/22ffd86b-c7e5-4227-90c7-46805dec5e5c.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/22ffd86b-c7e5-4227-90c7-46805dec5e5c.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/22ffd86b-c7e5-4227-90c7-46805dec5e5c.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/22ffd86b-c7e5-4227-90c7-46805dec5e5c.jpg?aki_policy=x_large",21677172,"https://www.airbnb.com/users/show/21677172","Yolanda","2014-09-23","Zarautz, Euskadi, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/5d858ae5-8abf-48fe-9c4d-76dd8d1d5163.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/5d858ae5-8abf-48fe-9c4d-76dd8d1d5163.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Zarautz, Basque Country 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Basque Country","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2858717293485,-2.17198710126151,"f","Apartment","Entire home/apt",5,1,2,3,"Real Bed",NA,"90.0","","","",NA,4,10,2,1125,"today",NA,16,44,74,152,"2017-03-23",62,"2014-12-01","2017-03-20",85,9,8,9,9,10,9,"t","",NA,"t","strict","f","f",1,2.2,FALSE
16773165,"https://www.airbnb.com/rooms/16773165",20170323205238,"2017-03-24","Villa adosada con jardín y txoko","none","https://a0.muscache.com/im/pictures/3c4b21ff-828a-4ac0-a7ee-1e5a7b4e81ce.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/3c4b21ff-828a-4ac0-a7ee-1e5a7b4e81ce.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/3c4b21ff-828a-4ac0-a7ee-1e5a7b4e81ce.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/3c4b21ff-828a-4ac0-a7ee-1e5a7b4e81ce.jpg?aki_policy=x_large",40549256,"https://www.airbnb.com/users/show/40549256","Egona","2015-08-04","Zarautz, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/users/40549256/profile_pic/1438746466/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/40549256/profile_pic/1438746466/original.jpg?aki_policy=profile_x_medium","",10,10,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2803359263553,-2.1672962634034,"t","House","Entire home/apt",11,3,5,10,"Real Bed",NA,"134.0","","","",90,1,0,7,90,"today",NA,19,47,74,232,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","Nºregistro turismo Gobierno Vasco ESS 00674",NA,"f","strict","f","f",10,NA,TRUE
7152816,"https://www.airbnb.com/rooms/7152816",20170323205238,"2017-03-24","Piso acogedor ideal para familias","none","https://a0.muscache.com/im/pictures/9d1a6e5f-f966-40ad-bf3b-d348128c5f24.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/9d1a6e5f-f966-40ad-bf3b-d348128c5f24.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/9d1a6e5f-f966-40ad-bf3b-d348128c5f24.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/9d1a6e5f-f966-40ad-bf3b-d348128c5f24.jpg?aki_policy=x_large",16362738,"https://www.airbnb.com/users/show/16362738","Rosi","2014-06-04","Zarautz, Euskadi, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/pictures/f2a94079-eeba-40bf-822f-5935a6fd4037.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/f2a94079-eeba-40bf-822f-5935a6fd4037.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2803577942734,-2.15919169108927,"t","House","Entire home/apt",6,1,3,4,"Real Bed",NA,"130.0","750.0","$2,500.00","250.0",NA,5,15,1,1125,"5 months ago",NA,28,58,88,363,"2017-03-23",16,"2015-07-20","2016-09-11",80,9,9,10,10,7,8,"t","",NA,"f","moderate","f","f",1,0.78,FALSE
5284703,"https://www.airbnb.com/rooms/5284703",20170323205238,"2017-03-24","Precioso piso en el centro","none","https://a0.muscache.com/im/pictures/78493692/16900b7b_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/78493692/16900b7b_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/78493692/16900b7b_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/78493692/16900b7b_original.jpg?aki_policy=x_large",27361064,"https://www.airbnb.com/users/show/27361064","Felipe","2015-02-07","Zarautz, Euskadi, Spain","within a day","75%","N/A","f","https://a0.muscache.com/im/pictures/ec792949-d4d4-4388-abe2-684847941f68.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/ec792949-d4d4-4388-abe2-684847941f68.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.286483862218,-2.1763402009044,"f","Apartment","Entire home/apt",4,1,2,3,"Real Bed",NA,"95.0","595.0","$2,300.00","200.0",NA,1,0,3,62,"2 weeks ago",NA,0,0,12,43,"2017-03-23",1,"2015-08-09","2015-08-09",100,10,8,10,10,10,10,"t","",NA,"f","strict","f","f",1,0.05,FALSE
7717676,"https://www.airbnb.com/rooms/7717676",20170323205238,"2017-03-24","Stunning, newly renovated apartment","none","https://a0.muscache.com/im/pictures/98093250/30101160_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/98093250/30101160_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/98093250/30101160_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/98093250/30101160_original.jpg?aki_policy=x_large",40549256,"https://www.airbnb.com/users/show/40549256","Egona","2015-08-04","Zarautz, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/users/40549256/profile_pic/1438746466/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/40549256/profile_pic/1438746466/original.jpg?aki_policy=profile_x_medium","",10,10,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2882560069835,-2.16584956328665,"t","Apartment","Entire home/apt",5,2,3,4,"Real Bed",NA,"200.0","","","",45,1,0,2,60,"today",NA,20,45,64,161,"2017-03-23",7,"2015-11-10","2016-11-01",100,10,10,10,10,10,9,"t","nºregistro turísmo Gobierno Vasco ESS00259",NA,"f","strict","f","f",10,0.42,TRUE
15419523,"https://www.airbnb.com/rooms/15419523",20170323205238,"2017-03-24","Habitación para escapadas","none","https://a0.muscache.com/im/pictures/f7f8c6cb-7a5f-4e74-9248-5864ff2489c1.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/f7f8c6cb-7a5f-4e74-9248-5864ff2489c1.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/f7f8c6cb-7a5f-4e74-9248-5864ff2489c1.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/f7f8c6cb-7a5f-4e74-9248-5864ff2489c1.jpg?aki_policy=x_large",98474788,"https://www.airbnb.com/users/show/98474788","Iur","2016-10-06","ES","within a day","100%","N/A","f","https://a0.muscache.com/im/pictures/0cf75e77-33a7-42c4-969a-bac038774f7e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/0cf75e77-33a7-42c4-969a-bac038774f7e.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Zarauz, País Vasco 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","País Vasco","20800","San Sebastian","Zarauz, Spain","ES","Spain",43.2859213429021,-2.16146752316022,"f","Apartment","Private room",2,1,1,2,"Real Bed",NA,"35.0","","","",NA,1,10,1,1125,"5 months ago",NA,28,58,88,363,"2017-03-23",6,"2016-10-15","2016-12-30",97,10,9,10,10,10,9,"t","",NA,"f","flexible","f","f",1,1.12,FALSE
4147300,"https://www.airbnb.com/rooms/4147300",20170323205238,"2017-03-24","Magnífico piso en el centro","none","https://a0.muscache.com/im/pictures/53239484/d074ef18_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/53239484/d074ef18_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/53239484/d074ef18_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/53239484/d074ef18_original.jpg?aki_policy=x_large",9159130,"https://www.airbnb.com/users/show/9159130","Miren Josune","2013-10-01","Bilbao, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/9159130/profile_pic/1411123113/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/9159130/profile_pic/1411123113/original.jpg?aki_policy=profile_x_medium","",2,2,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2856822508779,-2.17752049025515,"f","Apartment","Entire home/apt",6,1,3,5,"Real Bed",NA,"120.0","","","100.0",45,1,0,2,1125,"2 weeks ago",NA,25,55,82,308,"2017-03-23",6,"2015-06-15","2016-11-13",90,9,9,9,8,10,8,"t","SS00080",NA,"t","strict","f","f",2,0.28,TRUE
13583878,"https://www.airbnb.com/rooms/13583878",20170323205238,"2017-03-24","Acogedor apartamento centrico","none","https://a0.muscache.com/im/pictures/908f1e3e-3ae2-4fdb-8551-41f1b5e56a19.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/908f1e3e-3ae2-4fdb-8551-41f1b5e56a19.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/908f1e3e-3ae2-4fdb-8551-41f1b5e56a19.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/908f1e3e-3ae2-4fdb-8551-41f1b5e56a19.jpg?aki_policy=x_large",62451268,"https://www.airbnb.com/users/show/62451268","Iñaki","2016-03-10","Zarautz, Basque Country, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/91bb1ef4-9694-4dd3-9538-0e5814cf6016.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/91bb1ef4-9694-4dd3-9538-0e5814cf6016.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2835159771494,-2.17559958134758,"f","Apartment","Entire home/apt",4,2,2,3,"Real Bed",NA,"130.0","","","150.0",40,1,0,2,30,"6 months ago",NA,0,0,0,0,"2017-03-23",8,"2016-07-07","2016-08-28",100,10,10,10,10,10,10,"t","",NA,"f","strict","f","f",1,0.92,FALSE
11942823,"https://www.airbnb.com/rooms/11942823",20170323205238,"2017-03-24","Nice apartment in Zarautz/Spain","none","https://a0.muscache.com/im/pictures/72684221-6c0f-4b90-a8ad-c7143d1c02c8.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/72684221-6c0f-4b90-a8ad-c7143d1c02c8.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/72684221-6c0f-4b90-a8ad-c7143d1c02c8.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/72684221-6c0f-4b90-a8ad-c7143d1c02c8.jpg?aki_policy=x_large",1384992,"https://www.airbnb.com/users/show/1384992","Isolde","2011-11-08","Zarautz, Euskadi, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/1384992/profile_pic/1380096206/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/1384992/profile_pic/1380096206/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2887380230138,-2.17865615551652,"f","Apartment","Private room",2,1,1,1,"Real Bed",NA,"70.0","","","150.0",NA,1,0,2,1125,"10 months ago",NA,0,0,0,0,"2017-03-23",1,"2016-03-31","2016-03-31",100,10,10,10,10,10,10,"t","",NA,"f","moderate","f","f",1,0.08,FALSE
16332368,"https://www.airbnb.com/rooms/16332368",20170323205238,"2017-03-24","Piso centrico nº registro:ES00668","none","https://a0.muscache.com/im/pictures/c60037ff-e193-4017-b149-52c3020c9845.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/c60037ff-e193-4017-b149-52c3020c9845.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/c60037ff-e193-4017-b149-52c3020c9845.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/c60037ff-e193-4017-b149-52c3020c9845.jpg?aki_policy=x_large",62208484,"https://www.airbnb.com/users/show/62208484","Imanol","2016-03-09","Zarautz, Euskadi, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/dd756ead-c2b8-49b8-aa45-4de98674d83f.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/dd756ead-c2b8-49b8-aa45-4de98674d83f.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2839802215327,-2.17700543789584,"t","House","Entire home/apt",5,1.5,3,5,"Real Bed",NA,"90.0","","","250.0",30,1,0,2,1125,"6 days ago",NA,22,52,82,137,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","ES00668",NA,"t","moderate","f","f",1,NA,TRUE
11596543,"https://www.airbnb.com/rooms/11596543",20170323205238,"2017-03-24","Good People Caravan","none","https://a0.muscache.com/im/pictures/63ca19f5-c22a-4593-9272-5fb134cfb87a.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/63ca19f5-c22a-4593-9272-5fb134cfb87a.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/63ca19f5-c22a-4593-9272-5fb134cfb87a.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/63ca19f5-c22a-4593-9272-5fb134cfb87a.jpg?aki_policy=x_large",5485374,"https://www.airbnb.com/users/show/5485374","Jeroen","2013-03-16","Zarautz, Basque Country, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/5485374/profile_pic/1363482457/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/5485374/profile_pic/1363482457/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2906152237295,-2.14821412045541,"f","Other","Private room",2,0,1,1,"Real Bed",NA,"50.0","","","",NA,1,0,2,1125,"7 months ago",NA,28,58,88,363,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",1,NA,FALSE
13558090,"https://www.airbnb.com/rooms/13558090",20170323205238,"2017-03-24","Appartment with private garage in Zarautz.","none","https://a0.muscache.com/im/pictures/e7f23043-9272-4f1f-a4fe-50bae030d92f.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/e7f23043-9272-4f1f-a4fe-50bae030d92f.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/e7f23043-9272-4f1f-a4fe-50bae030d92f.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/e7f23043-9272-4f1f-a4fe-50bae030d92f.jpg?aki_policy=x_large",49484374,"https://www.airbnb.com/users/show/49484374","Julen","2015-11-20","Azpeitia, Euskadi, Spain","within a day","100%","N/A","f","https://a0.muscache.com/im/pictures/c875aa97-e97e-47bf-9b4b-1f2c41c7db5e.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/c875aa97-e97e-47bf-9b4b-1f2c41c7db5e.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Zarautz, Euskadi 20800, Spain",NA,"Zarautz","GuipÃºzcoa","Zarautz","Euskadi","20800","San Sebastian","Zarautz, Spain","ES","Spain",43.2828721262034,-2.17484599986688,"t","House","Entire home/apt",8,2,3,6,"Real Bed",NA,"180.0","","","500.0",NA,1,0,5,1125,"3 months ago",NA,23,53,83,84,"2017-03-23",1,"2016-08-15","2016-08-15",80,6,4,10,10,8,10,"t","",NA,"f","flexible","f","f",1,0.14,FALSE
